,0,1,2,3
306,4.1,Level 3,38:9a:f6:fa:4d:b1,2019-12-06 11:28:13.794 UTC
307,4.1,Level 3,d0:c5:f3:8c:ea:be,2019-12-10 07:52:51.362 UTC
308,4.1,Level 3,2c:0e:3d:89:e3:43,2019-12-12 11:25:48.214 UTC
309,4.1,Level 3,38:80:df:e1:81:bc,2019-12-20 10:53:25.574 UTC
310,4.1,Level 3,f4:06:16:e6:07:d5,2019-12-14 13:38:36.855 UTC
311,4.1,Level 3,4c:66:41:65:5e:34,2019-12-22 10:08:17.444 UTC
312,4.1,Level 3,50:a6:7f:4a:d7:15,2019-12-03 19:12:52.509 UTC
313,4.1,Level 3,08:e6:89:1f:75:7f,2019-12-17 10:51:13.752 UTC
314,4.1,Level 3,40:b0:76:1f:6f:41,2019-12-07 16:40:09.554 UTC
315,4.1,Level 3,c8:3d:dc:87:ce:8a,2019-12-03 22:39:53.97 UTC
316,4.1,Level 3,a4:6c:f1:66:1d:de,2019-12-19 20:58:01.532 UTC
317,4.1,Level 3,a4:6c:f1:66:1d:de,2019-12-19 20:58:01.529 UTC
318,4.1,Level 3,40:b0:76:1f:6f:41,2019-12-07 16:40:09.553 UTC
319,4.1,Level 3,cc:61:e5:78:a8:95,2019-12-13 18:29:47.081 UTC
320,4.1,Level 3,5c:70:a3:9d:b6:a5,2019-12-16 07:29:00.153 UTC
321,4.1,Level 3,44:91:60:40:0f:df,2019-12-10 21:35:24.89 UTC
322,4.1,Level 3,da:a1:19:01:85:98,2019-12-14 06:04:46.141 UTC
323,4.1,Level 3,bc:a5:8b:c8:fe:f4,2019-12-29 14:25:31.336 UTC
324,4.1,Level 3,cc:61:e5:78:a8:95,2019-12-13 18:29:55.667 UTC
325,4.1,Level 3,bc:41:01:7a:8e:45,2019-12-04 17:04:25.371 UTC
326,4.1,Level 3,bc:41:01:7a:8e:45,2019-12-04 17:04:27.338 UTC
327,4.1,Level 3,6c:e8:5c:e5:ed:fd,2019-12-21 17:29:36.497 UTC
328,4.1,Level 3,dc:bf:e9:eb:21:95,2019-12-17 07:12:37.901 UTC
329,4.1,Level 3,44:91:60:46:4e:ab,2019-12-11 20:27:45.565 UTC
330,4.1,Level 3,7c:a1:ae:03:79:8c,2019-12-21 11:20:37.832 UTC
331,4.1,Level 3,e8:e8:b7:71:2c:42,2019-12-11 21:05:51.607 UTC
